filename;academie;nom_de_l_organisme_gestionnaire;ndegfiness_de_l_etablissement_de_formation;nom_de_l_etablissement_de_formation;sigle_de_l_etablissement_de_formation;adresse_de_l_etablissement_de_formation;commune_de_l_etablissement_de_formation;code_uai_de_l_etablissement_source_onisep_data_education_gouv_fr;nom_site_de_formation;adresse_site_de_formation;adressegeoloc;dpt_site_de_formation;cp_site_de_formation;commune_site_de_formation;libelle_formation;sigle_diplome;code_diplome;niveau;duree_formation;p2023;geo
social;Versailles;ASSOCIATION ECOLE PRATIQUE DE SERVICE SOCIAL;950809095;ECOLE PRATIQUE DE SERVICE SOCIAL;EPSS;139 boulevard du Montparnasse - 75006 PARIS;PARIS;0753597C;EPSS - CERGY;13 bd de l'Hautil – 95000 CERGY;13 bd de l'Hautil;95;95000;CERGY PONTOISE;Assistant de Service Social;DEASS;26033205;6;3 ans;55.0;49.037347, 2.086444
social;Paris;ASSOCIATION DES SURINTENDANTES D'USINES ET DE SERVICES SOCIAUX;750814527;ECOLE SUPERIEURE DE TRAVAIL SOCIAL;ETSUP;Tour Maine Montparnasse - 33 avenue du Maine - 75015 PARIS;PARIS;0753602H;Ecole Supérieure de Travail Social;Tour Maine Montparnasse - 33 avenue du Maine - 75015 PARIS;33 avenue du Maine;75;75015;PARIS;Ingénierie sociale;DEIS;16033201;7;3 ans;20.0;48.842274, 2.32124
social;Versailles;GRETA DES HAUTS DE SEINE / LYCEE GENERAL ET TECHNOLOGIQUE;920013729;GRETA DES HAUTS DE SEINE / LYCEE GENERAL ET TECHNOLOGIQUE;GRETA DU 92;41 Rue des 3 Fontanot - 92000 NANTERRE;NANTERRE;0922149L;Lycée René AUFFRAY;23 rue Fernand Pelloutier 92110 CLICHY LA GARENNE;23 rue Fernand Pelloutier;92;92110;CLICHY LA GARENNE;Accompagnant éducatif et social;DEAES;56033207;3;1 an;18.0;48.903312, 2.299977
social;Créteil;"GRETA MTI 77 / LYCEE TECHNOLOGIE P DE COUBERTIN 
devient le 
GRETA SEINE-ET-MARNE/LYCEE GENERAL TECHNOLOGIQUE GASTON BACHELAR";770003499;"GRETA MTI 77 / LYCEE TECHNOLOGIE PIERRE DE COUBERTIN 

GRETA SEINE-ET-MARNE/LYCEE GENERAL TECHNOLOGIQUE GASTON BACHELAR";GRETA MTI77;"rue Chaussée de Paris 77100 MEAUX

32 Avenue de l'Europe, 77500 CHELLES";"MEAUX

CHELLES";0770931U;Centre de formation de Coulommiers - Campus scolaire;6 rue des Templiers 77120 COULOMMIERS;6 rue des Templiers;77;77120;COULOMMIERS;Accompagnant éducatif et social;DEAES;56033207;3;1 an;60.0;48.824501, 3.092927
social;Versailles;INITIATIVES;920000080;INITIATIVES;INITIATIVES;43 Bd Maréchal Joffre - 92340 BOURG LA REINE;BOURG-LA-REINE;NC;INITIATIVES;43 Bd Maréchal Joffre - 92340 BOURG LA REINE;43 Bd Maréchal Joffre;92;92340;BOURG LA REINE;Certificat d'aptitude aux fonctions d'encadrement et de responsable d'unité d'intervention sociale;CAFERUIS;26033207;6;2 ans;45.0;48.782796, 2.315144
social;Versailles;AGIRFASE;910814136;INSTITUT DE RECHERCHE ET DE FORMATION A L'ACTION SOCIALE;IRFASE;5 Terrasses de l'Agora - 91034 EVRY CEDEX;EVRY CEDEX;0912154X;IRFASE;5 Terrasses de l'Agora - 91034 EVRY CEDEX;5 Terrasses Agora;91;91000;Évry-Courcouronnes;Certificat d'aptitude aux fonctions d'encadrement et de responsable d'unité d'intervention sociale;CAFERUIS;26033207;6;2 ans;45.0;48.626438, 2.431824
social;Versailles;AGIRFASE;910814136;INSTITUT DE RECHERCHE ET DE FORMATION A L'ACTION SOCIALE;IRFASE;5 Terrasses Agora - 91034 EVRY;EVRY CEDEX;0912154X;IRFASE;5 Terrasses Agora - 91034 EVRY;5 Terrasses Agora;91;91000;Évry-Courcouronnes;Educateur Spécialisé;DEES;26033202;6;3 ans;170.0;48.626438, 2.431824
social;Créteil;FONDATION ITSRS;920806890;IRTS IDF MONTROUGE - NEUILLY/MARNE;IRTS IDF;150 avenue Paul-Vaillant Couturier 93330 NEUILLY-SUR-MARNE;NEUILLY-SUR-MARNE;0932755P;IRTS IDF MONTROUGE - NEUILLY/MARNE - Site Neuilly/Marne;150 avenue Paul-Vaillant Couturier - 93330 NEUILLY-SUR-MARNE;150 avenue Paul-Vaillant Couturier;93;93330;NEUILLY SUR MARNE;Moniteur éducateur;DEME;46033202;4;2 ans;40.0;48.866455, 2.561007
social;Versailles;FONDATION ITSRS;920806890;IRTS IDF MONTROUGE - NEUILLY/MARNE;IRTS IDF;1 rue du 11 Novembre 92120 MONTROUGE;MONTROUGE;0922116A;IRTS IDF MONTROUGE - NEUILLY/MARNE - Site de Montrouge;1 rue du 11 Novembre 92120 MONTROUGE;1 rue du 11 Novembre;92;92120;MONTROUGE;Moniteur éducateur;DEME;46033202;4;2 ans;50.0;48.820512, 2.316937
social;Créteil;ASSOCIATION INSTITUT PARMENTIER;750826356;IRTS PARIS IDF PARMENTIER;IRTS PARMENTIER;8 bis, rue Eugène Gonon – 77000 MELUN;MELUN;NC;IRTS PARIS IDF - Etablissement de Melun;8 bis, rue Eugène Gonon – 77000 MELUN;8 bis Eugène Gonon;77;77000;MELUN;Assistant de Service Social;DEASS;26033205;6;3 ans;25.0;48.52979, 2.65843
social;Créteil;LPO BROSSOLETTE LE KREMLIN BICETRE;940020134;LYCEE DES METIERS PIERRE BROSSOLETTE;-;5 Rue Pierre Brossolette – 94270 LE KREMLIN-BICETRE;LE KREMLIN BICETRE;0941635S;Lycée des métiers Pierre BROSSOLETTE;5 Rue Pierre Brossolette – 94270 LE KREMLIN-BICETRE;5 Rue Pierre Brossolette;94;94270;LE KREMLIN BICETRE;Educateur Spécialisé;DEES;26033202;6;3 ans;18.0;48.814998, 2.359395
social;Versailles;TEMPO ACTION;780015848;TEMPO ACTION;TEMPO ACTION;4 rue Blériot - 78130 LES MUREAUX;LES MUREAUX;NC;TEMPO ACTION;4 rue Blériot 78130 LES MUREAUX;4 rue Blériot;78;78130;LES MUREAUX;Accompagnant éducatif et social;DEAES;56033207;3;1 an;40.0;48.976138, 1.916788
social;Créteil;UNIVERSITE PARIS EST CRETEIL VAL DE MARNE;940008469;UNIVERSITE PARIS EST CRETEIL VAL DE MARNE;UPEC;80 avenue du Général de Gaulle - 94009 CRETEIL;CRETEIL;0941482A;Université Paris-Est Créteil;80 avenue du Général de Gaulle - 94009 CRETEIL;80 avenue du Général de Gaulle;94;94000;CRETEIL;Ingénierie sociale;DEIS;16033201;7;3 ans;20.0;48.796223, 2.448015
social;Versailles;UNIVERSITE PARIS OUEST NANTERRE LA DEFENSE;920009578;UNIVERSITE PARIS OUEST NANTERRE LA DEFENSE;PARIS OUEST;200 Avenue de la République - 92001 NANTERRE;NANTERRE;0921434J;"Université Paris Ouest Nanterre ""UFR Droit et Science Politique""";200 Avenue de la République - 92001 NANTERRE;200 Avenue de la République;92;92000;NANTERRE;Médiateur familial;DEMF;-;6;;20.0;48.904381, 2.210182
sanitaire;Versailles;ACPPAV;780015939;ACPPAV;;;;;ACPPAV;;14 RUE GUSTAVE EIFFEL;78;78300;POISSY;Auxiliaire de puériculture (AP);;56033103T;4;1 an;60.0;48.946755, 2.06298
sanitaire;Versailles;AFTRAL AFT IFTIM (OF et CFA transports sanitaires);780019329;AFTRAL AFT IFTIM (OF et CFA transports sanitaires);;;;;AFTRAL AFT IFTIM (OF et CFA transports sanitaires);;43 RUE DU GENERAL DE GAULLE;78;78490;TREMBLAY SUR MAULDRE;Ambulancier (AMB);;56033104T;3;1 an;100.0;48.770578, 1.877649
sanitaire;Versailles;APHP - Ambroise Paré;920008059;APHP - Ambroise Paré;;;;;APHP - Ambroise Paré;;9 AVENUE CHARLES DE GAULLE;92;92100;BOULOGNE BILLANCOURT;Infirmier (IDE);;36033102T;6;3 ans;108.0;48.849029, 2.237285
sanitaire;Créteil;APHP - Emile Roux;940802317;APHP - Emile Roux;;;;;APHP - Emile Roux;;4 AVENUE DE VERDUN;94;94450;LIMEIL BREVANNES;Infirmier (IDE);;36033102T;6;3 ans;120.0;48.751738, 2.486995
sanitaire;Créteil;APHP - Picpus;940802291;APHP - Picpus;;;;;APHP - Picpus;;33 BOULEVARD PICPUS;75;75012;PARIS;Aide soignant (AS);;56033102T;4;1 an;50.0;48.843463, 2.401384
sanitaire;Versailles;APHP - Raymond Poincaré;920008208;APHP - Raymond Poincaré;;;;;APHP - Raymond Poincaré;;104 BOULEVARD RAYMOND POINCARE;92;92380;GARCHES;Infirmier (IDE);;36033102T;6;3 ans;117.0;48.83838, 2.170731
sanitaire;Paris;ASSISTEAL formation;750008344;ASSISTEAL formation;;;;;ASSISTEAL formation;;50 BOULEVARD DE MENILMONTANT;75;75020;PARIS;Aide soignant (AS);;56033102T;4;1 an;284.0;48.863364, 2.387363
sanitaire;Créteil;CERPE - Centre d'Etudes et de Recherches pour la Petite Enfance;930811393;CERPE - Centre d'Etudes et de Recherches pour la Petite Enfance;;;;;CERPE - Centre d'Etudes et de Recherches pour la Petite Enfance;;122 BIS RUE ANDRE KARMAN;93;93300;AUBERVILLIERS;Auxiliaire de puériculture (AP);;56033103T;4;1 an;30.0;48.909283, 2.384923
sanitaire;Créteil;CH de Villeneuve st Georges;940006109;CH de Villeneuve st Georges;;;;;CH de Villeneuve st Georges;;40 ALLEE DE LA SOURCE;94;94190;VILLENEUVE SAINT GEORGES;Infirmier (IDE);;36033102T;6;3 ans;72.0;48.723165, 2.450263
sanitaire;Versailles;"CHSF-GHSF sud francilien
Arpajon";910005669;"CHSF-GHSF sud francilien
Arpajon";;;;;"CHSF-GHSF sud francilien
Arpajon";;18 avenue de Verdun;91;91290;ARPAJON;Aide soignant (AS);;56033102T;4;1 an;24.0;48.583589, 2.243452
sanitaire;Versailles;CHI de Poissy St Germain en Laye - CHIPS (GHT 78 nord);780009908;CHI de Poissy St Germain en Laye - CHIPS (GHT 78 nord);;;;;CHI de Poissy St Germain en Laye - CHIPS (GHT 78 nord);;10 RUE CHAMP GAILLARD;78;78100;POISSY;Infirmier (IDE);;36033102T;6;3 ans;90.0;48.896983, 2.090789
sanitaire;Créteil;FSEF fondation santé des étudiants de France - CMPA école du ctre médical et pédagogique pour adolescents;770009058;FSEF fondation santé des étudiants de France - CMPA école du ctre médical et pédagogique pour adolescents;;;;;FSEF fondation santé des étudiants de France - CMPA école du ctre médical et pédagogique pour adolescents;;19, RUE DU DOCTEUR LARDANCHET;77;77610;NEUFMOUTIERS-EN-BRIE;Aide soignant (AS);;56033102T;4;1 an;22.0;48.765144, 2.820249
sanitaire;Versailles;CRF école de la CROIX ROUGE FRANCAISE;780801098;CRF école de la CROIX ROUGE FRANCAISE;;;;;CRF école de la CROIX ROUGE FRANCAISE;;11 BOULEVARD SULLY;78;78200;MANTES LA JOLIE;Infirmier (IDE);;36033102T;6;3 ans;156.0;48.998002, 1.677012
sanitaire;Créteil;école DANHIER;930025986;école DANHIER;;;;;école DANHIER;;15 RUE NICOLAU;93;93400;SAINT-OUEN-SUR-SEINE;Pédicure Podologue (PP);;;5;3 ans;60.0;48.90498, 2.335964
sanitaire;Versailles;école Jeanne BLUM;780826095;école Jeanne BLUM;;;;;école Jeanne BLUM;;19 RUE VICTOR;78;78350;JOUY EN JOSAS;Auxiliaire de puériculture (AP);;56033103T;4;1 an;50.0;48.772268, 2.163775
sanitaire;Versailles;EPS  Barthélémy DURAND  - CH Sud Essonnes - (GH Ile-de-France Sud);910005628;EPS  Barthélémy DURAND  - CH Sud Essonnes - (GH Ile-de-France Sud);;;;;EPS  Barthélémy DURAND  - CH Sud Essonnes - (GH Ile-de-France Sud);;AVENUE DU 8 MAI 1945;91;91150;ETAMPES;Infirmier (IDE);;36033102T;6;3 ans;100.0;48.43979, 2.157226
sanitaire;Créteil;fondation de l'oeuvre de la CROIX SAINT SIMON - FOCSS - institut de formations paramédicales et sociales (IFPS);750712341;fondation de l'oeuvre de la CROIX SAINT SIMON - FOCSS - institut de formations paramédicales et sociales (IFPS);;;;;fondation de l'oeuvre de la CROIX SAINT SIMON - FOCSS - institut de formations paramédicales et sociales (IFPS);;81 RUE MICHELET;93;93100;MONTREUIL;Auxiliaire de puériculture (AP);;56033103T;4;1 an;80.0;48.853028, 2.428714
sanitaire;Versailles;IFAC 92 - Institut de formation d'animation et de conseil (92);920040359;IFAC 92 - Institut de formation d'animation et de conseil (92);;;;;IFAC 92 - Institut de formation d'animation et de conseil (92);;53 RUE DU REVEREND PÈRE CHRISTIAN GILBERT;92;92600;ASNIERES-SUR-SEINE;Auxiliaire de puériculture (AP);;56033103T;4;1 an;29.0;48.915367, 2.28575
sanitaire;Créteil;lycée Angela Davis (ex Plaine Commune);930810338;lycée Angela Davis (ex Plaine Commune);;;;;lycée Angela Davis (ex Plaine Commune);;70 avenue George Sand;93;93200;SAINT-DENIS;Aide soignant (AS);;56033102T;4;1 an;24.0;48.915221, 2.3652
sanitaire;Versailles;lycée Camille Pissarro;950809129;lycée Camille Pissarro;;;;;lycée Camille Pissarro;;1 RUE HENRI MATISSE;95;95300;PONTOISE;Aide soignant (AS);;56033102T;4;1 an;45.0;49.056975, 2.090345
sanitaire;Versailles;lycée Camille Pissarro;950809129;lycée Camille Pissarro;;;;;lycée Camille Pissarro;;1 RUE HENRI MATISSE;95;95300;PONTOISE;Auxiliaire de puériculture (AP);;56033103T;4;1 an;46.0;49.056975, 2.090345
sanitaire;Paris;Institut Supérieur Clorivière (ISC);750043580;Institut Supérieur Clorivière (ISC);;;;;Institut Supérieur Clorivière (ISC);;119 Boulevard Diderot;75;75012;PARIS;Auxiliaire de puériculture (AP);;56033103T;4;1 an;45.0;48.84801, 2.391266
sanitaire;Créteil;lycée Hélène Boucher;930817105;lycée Hélène Boucher;;;;;lycée Hélène Boucher;;70 AVENUE GILBERT BERGER;93;93290;TREMBLAY-EN-FRANCE;Aide soignant (AS);;56033102T;4;1 an;65.0;48.950333, 2.578836
sanitaire;Versailles;lycée Henri Matisse (GRETA);;lycée Henri Matisse (GRETA);;;;;lycée Henri Matisse (GRETA);;55 RUE DE MONTFORT;78;78190;TRAPPES;Aide soignant (AS);;56033102T;4;1 an;54.0;48.781555, 1.993521
sanitaire;Créteil;lycée Liberté;930811385;lycée Liberté;;;;;lycée Liberté;;27 A RUE DE LA LIBERTE;93;93230;ROMAINVILLE;Aide soignant (AS);;56033102T;4;1 an;60.0;48.882034, 2.428985
sanitaire;Versailles;OPS - Œuvre du Perpetuel Secours - institut hospitalier franco-britanique (IHFB);920024338;OPS - Œuvre du Perpetuel Secours - institut hospitalier franco-britanique (IHFB);;;;;OPS - Œuvre du Perpetuel Secours - institut hospitalier franco-britanique (IHFB);;4 RUE KLEBER;92;92800;PUTEAUX;Infirmier (IDE);;36033102T;6;3 ans;95.0;48.879917, 2.235783
social;Versailles;ASSOCIATION DU CENTRE DE FORMATION DE L'ESSONNE;910003649;CENTRE DE FORMATION DE L'ESSONNE;CFE;23 rue des Ateliers - 91350 GRIGNY;GRIGNY;NC;CFE;23 rue des Ateliers - 91350 GRIGNY;23 rue des Ateliers;91;91350;GRIGNY;Technicien de l’intervention sociale et familiale;DETISF;46033203;4;2 ans;40.0;48.650387, 2.378179
social;Paris;CESAP - COMITE D'ETUDES, D'EDUCATION ET DE SOINS AUPRES DES PERSONNES POLYHANDICAPES;750029258;COMITE ETUDES SOINS AUX POLYHANDICAPES;CESAP FORMATION;62 rue de la Glacière 75013 PARIS;PARIS;NC;CESAP Formation Documentation Ressources;62 rue de la Glacière 75013 PARIS;62 rue de la Glacière;75;75013;PARIS;Accompagnant éducatif et social;DEAES;56033207;3;1 an;20.0;48.83217, 2.344355
social;Paris;UNIVERSITE PARIS CITE;750814618;"ECOLE DE SERVICE SOCIAL 
IUT DE PARIS – RIVES DE SEINE";-;85 Bd Saint-Germain - 75006 PARIS;PARIS;0754247J;"ECOLE DE SERVICE SOCIAL 
IUT DE PARIS – RIVES DE SEINE";"143 Avenue de Versailles
75016 PARIS";143 Avenue de Versailles;75;75016;PARIS;Assistant de Service Social;DEASS;26033205;6;3 ans;55.0;48.841983, 2.267746
social;Paris;ECOLE DES PARENTS & DES EDUCATEURS ILE-DE-FRANCE;750022428;ECOLE DES PARENTS & DES EDUCATEURS ILE-DE-FRANCE;EPE;5 Impasse Bon Secours - 75543 PARIS CEDEX 11;PARIS;NC;EPE;5 Impasse Bon Secours - 75543 PARIS CEDEX 11;5 Impasse Bon Secours;75;75011;PARIS;Médiateur familial;DEMF;-;6;;25.0;48.8549, 2.38345
social;Versailles;GRETA DU VAL D'OISE / LYCEE POLYVALENT GUSTAVE MONOD;-;GRETA DU VAL D'OISE / LYCEE POLYVALENT GUSTAVE MONOD;GRETA DU 95;71 avenue de Ceinture 95880 ENGHIEN LES BAINS;ENGHEIN LES BAINS;0950688G;Lycée Polyvalent Eugène Ronceray;5-7 rue Marcel LANGLOIS 95875 BEZONS;5-7 rue Marcel Langlois;95;95870;BEZONS;Accompagnant éducatif et social;DEAES;56033207;3;1 an;26.0;48.921285, 2.217563
social;Versailles;INITIATIVES;920000080;INITIATIVES;INITIATIVES;43 Bd Maréchal Joffre - 92340 BOURG LA REINE;BOURG-LA-REINE;NC;INITIATIVES;43 Bd Maréchal Joffre - 92340 BOURG LA REINE;43 Bd Maréchal Joffre;92;92340;BOURG LA REINE;Accompagnant éducatif et social;DEAES;56033207;3;1 an;70.0;48.782796, 2.315144
social;Versailles;AGIRFASE;910814136;INSTITUT DE RECHERCHE ET DE FORMATION A L'ACTION SOCIALE;IRFASE;5 Terrasses Agora 91034 ÉVRY;EVRY CEDEX;0912154X;IRFASE;5 Terrasses Agora 91034 ÉVRY;5 Terrasses Agora;91;91000;Évry-Courcouronnes;Accompagnant éducatif et social;DEAES;56033204;3;1 an;160.0;48.626438, 2.431824
social;Créteil;ASSOCIATION INSTITUT PARMENTIER;750826356;IRTS PARIS IDF PARMENTIER;IRTS PARMENTIER;145 avenue Parmentier - 75010 PARIS;PARIS;0754696X;IRTS PARIS IDF - Etablissement d'Avon;44 Avenue Valvins 77210 AVON;44 Avenue Valvins;77;77210;AVON;Accompagnant éducatif et social;DEAES;56033205;3;1 an;55.0;48.420935, 2.736842
social;Paris;ASSOCIATION INSTITUT PARMENTIER;750826356;IRTS PARIS IDF PARMENTIER;IRTS PARMENTIER;145 avenue Parmentier - 75010 PARIS;PARIS;NC;IRTS PARIS IDF - Etablissement de Paris;145 avenue Parmentier - 75010 PARIS;145 avenue Parmentier;75;75010;PARIS;Assistant familial;DEAF;-;3;2 ans;25.0;48.870777, 2.370284
social;Paris;LPO LYC METIER D'ALEMBERT;750047961;LPO LYC METIER D'ALEMBERT;-;20 Sente des Dorées - 75019 PARIS;PARIS;0754889G;LPO d'ALEMBERT;20 Sente des Dorées 75019 PARIS;20 Sente des Dorées;75;75019;PARIS;Moniteur éducateur;DEME;46033202;4;2 ans;24.0;48.888029, 2.393526
sanitaire;Paris;ADERE - Association pour le Développement, l'Enseignement et la Recherche en Ergothérapie;750814469;ADERE - Association pour le Développement, l'Enseignement et la Recherche en Ergothérapie;;;;;ADERE - Association pour le Développement, l'Enseignement et la Recherche en Ergothérapie;;52 RUE VITRUVE;75;75020;PARIS;Ergothérapie (ERGO);;26033102T;6;3 ans;60.0;48.858439, 2.405232
sanitaire;Créteil;APHP - Henri Mondor;940005739;APHP - Henri Mondor;;;;;APHP - Henri Mondor;;51 AVENUE DE LATTRE DE TASSIGNY;94;94000;CRETEIL;Infirmier (IDE);;36033102T;6;3 ans;261.0;48.79846, 2.454585
sanitaire;Paris;APHP - Picpus;750019119;APHP - Picpus;;;;;APHP - Picpus;;33 BOULEVARD PICPUS;75;75012;PARIS;Manipulateur en électroradiologie médicale (MEM);;36033108T;6;3 ans;110.0;48.843463, 2.401384
sanitaire;Paris;APHP - Picpus;750019119;APHP - Picpus;;;;;APHP - Picpus;;33 BOULEVARD PICPUS;75;75012;PARIS;Préparateur en pharmacie hospitalière (PPH);;36033107T;;2 ans;80.0;48.843463, 2.401384
sanitaire;Paris;APHP - Espace Paul Broussais - Batiment ADY STEG (ex Pitié Salpêtrière);750018939;APHP - Espace Paul Broussais - Batiment ADY STEG (ex Pitié Salpêtrière);;;;;APHP - Espace Paul Broussais - Batiment ADY STEG (ex Pitié Salpêtrière);;8 RUE MARIA HELENA VIEIRA DA SILVA;75;75014;PARIS;Masseur Kinésithérapeute (MK);;36033109T;7;3 ans;46.0;48.828285, 2.311243
sanitaire;Paris;APHP - Saint-Louis;750018988;APHP - Saint-Louis;;;;;APHP - Saint-Louis;;1 AVENUE CLAUDE VELLEFAUX;75;75010;PARIS;Aide soignant (AS);;56033102T;4;1 an;40.0;48.872907, 2.369788
sanitaire;Créteil;CFLC - Centre de Formation Louise COUVE;930817689;CFLC - Centre de Formation Louise COUVE;;;;;CFLC - Centre de Formation Louise COUVE;;46 rue de la Commune de Paris;93;93300;AUBERVILLIERS;Aide soignant (AS);;56033102T;4;1 an;270.0;48.910754, 2.380189
sanitaire;Paris;CH les DIACONESSES de Reuilly;750801656;CH les DIACONESSES de Reuilly;;;;;CH les DIACONESSES de Reuilly;;95 RUE DE REUILLY;75;75012;PARIS;Auxiliaire de puériculture (AP);;56033103T;4;1 an;55.0;48.844113, 2.390565
sanitaire;Paris;CH les DIACONESSES de Reuilly;750801656;CH les DIACONESSES de Reuilly;;;;;CH les DIACONESSES de Reuilly;;95 RUE DE REUILLY;75;75012;PARIS;Infirmier (IDE);;36033102T;6;3 ans;90.0;48.844113, 2.390565
sanitaire;Créteil;CH Robert BALLANGER;930011598;CH Robert BALLANGER;;;;;CH Robert BALLANGER;;BOULEVARD ROBERT BALLANGER;93;93600;AULNAY-SOUS-BOIS;Aide soignant (AS);;56033102T;4;1 an;45.0;48.958416, 2.488739
sanitaire;Versailles;CHI de Meulan les Mureaux - CHIMM (GHT 78 nord);780000428;CHI de Meulan les Mureaux - CHIMM (GHT 78 nord);;;;;CHI de Meulan les Mureaux - CHIMM (GHT 78 nord);;1 RUE BAPTISTE MARCET;78;78250;MEULAN-LES MUREAUX;Aide soignant (AS);;56033102T;4;1 an;65.0;49.011517, 1.926293
sanitaire;Versailles;CRF école de la CROIX ROUGE FRANCAISE;780801098;CRF école de la CROIX ROUGE FRANCAISE;;;;;CRF école de la CROIX ROUGE FRANCAISE;;11 BOULEVARD SULLY;78;78200;MANTES LA JOLIE;Aide soignant (AS);;56033102T;4;1 an;80.0;48.998002, 1.677012
sanitaire;Versailles;CRF école de la CROIX ROUGE FRANCAISE;780801098;CRF école de la CROIX ROUGE FRANCAISE;;;;;CRF école de la CROIX ROUGE FRANCAISE;;11 BOULEVARD SULLY;78;78200;MANTES LA JOLIE;Auxiliaire de puériculture (AP);;56033103T;4;1 an;45.0;48.998002, 1.677012
sanitaire;Créteil;CRF école de la CROIX ROUGE FRANCAISE;;CRF école de la CROIX ROUGE FRANCAISE;;;;;CRF école de la CROIX ROUGE FRANCAISE;;120 AV GASTON ROUSSEL;93;93230;ROMAINVILLE;Auxiliaire de puériculture (AP);;56033103T;4;1 an;80.0;48.893956, 2.433692
sanitaire;Créteil;EPS Ville-Evrard - EPSVE;930011499;EPS Ville-Evrard - EPSVE;;;;;EPS Ville-Evrard - EPSVE;;202 AVENUE JEAN JAURES;93;93330;NEUILLY-SUR-MARNE;Cadre de santé (CS);;;6;1 an;40.0;48.862422, 2.549507
sanitaire;Créteil;fondation de l'oeuvre de la CROIX SAINT SIMON - FOCSS - Institut de formations paramédicales et sociales (IFPS);750712341;fondation de l'oeuvre de la CROIX SAINT SIMON - FOCSS - Institut de formations paramédicales et sociales (IFPS);;;;;fondation de l'oeuvre de la CROIX SAINT SIMON - FOCSS - Institut de formations paramédicales et sociales (IFPS);;81 RUE MICHELET;93;93100;MONTREUIL;Infirmier (IDE);;36033102T;6;3 ans;117.0;48.853028, 2.428714
sanitaire;Paris;fondation de l'oeuvre de la CROIX SAINT SIMON - FOCSS - IFSI Paris Croix Saint Simon;750712341;fondation de l'oeuvre de la CROIX SAINT SIMON - FOCSS - IFSI Paris Croix Saint Simon;;;;;fondation de l'oeuvre de la CROIX SAINT SIMON - FOCSS - IFSI Paris Croix Saint Simon;;27 rue Pailleron;75;75019;PARIS;Infirmier (IDE);;36033102T;6;3 ans;80.0;48.881121, 2.377939
sanitaire;Versailles;fondation Léonie CHAPTAL;950802652;fondation Léonie CHAPTAL;;;;;fondation Léonie CHAPTAL;;19 RUE JEAN LURCAT;95;95200;SARCELLES;Infirmier (IDE);;36033102T;6;3 ans;180.0;48.98246, 2.391343
sanitaire;Versailles;EPS Barthélémy Durand - IFSI Barthélémy Durand sur Orge;910005578;EPS Barthélémy Durand - IFSI Barthélémy Durand sur Orge;;;;;EPS Barthélémy Durand - IFSI Barthélémy Durand sur Orge;;RUE RIVOLI;91;91360;EPINAY-SUR-ORGE;Infirmier (IDE);;36033102T;6;3 ans;130.0;48.664774, 2.315213
sanitaire;Créteil;GRETA MTI 77 - lycée S. Signoret;770016566;GRETA MTI 77 - lycée S. Signoret;;;;;GRETA MTI 77 - lycée S. Signoret;;2 PLACE DU 14 JUILLET;77;77000;VAUX LE PENIL;Auxiliaire de puériculture (AP);;56033103T;4;1 an;20.0;48.531085, 2.672007
sanitaire;Versailles;Hôpital de pédiatrie et de rééducation de BULLION;780009759;Hôpital de pédiatrie et de rééducation de BULLION;;;;;Hôpital de pédiatrie et de rééducation de BULLION;;ROUTE DE LONGCHENE;78;78830;BULLION;Auxiliaire de puériculture (AP);;56033103T;4;1 an;55.0;48.633421, 2.011183
sanitaire;Créteil;lycée Darius Milhaud;;lycée Darius Milhaud;;;;;lycée Darius Milhaud;;80 RUE DU PROFESSEUR BERGONIE;94;94270;KREMLIN BICETRE;Aide soignant (AS);;56033102T;4;1 an;45.0;48.802281, 2.350712
sanitaire;Paris;lycée Jacques Monod;750831992;lycée Jacques Monod;;;;;lycée Jacques Monod;;132 RUE D'ALESIA;75;75014;PARIS;Aide soignant (AS);;56033102T;4;1 an;75.0;48.830398, 2.319914
sanitaire;Créteil;lycée Liberté;930811385;lycée Liberté;;;;;lycée Liberté;;27 A RUE DE LA LIBERTE;93;93230;ROMAINVILLE;Auxiliaire de puériculture (AP);;56033103T;4;1 an;24.0;48.882034, 2.428985
sanitaire;Créteil;lycée Uruguay - France;770015338;lycée Uruguay - France;;;;;lycée Uruguay - France;;1 AVENUE DES MARRONNIERS;77;77200;AVON;Aide soignant (AS);;56033102T;4;1 an;20.0;48.853053, 2.647571
sanitaire;Versailles;OPS - Œuvre du Perpetuel Secours - institut hospitalier franco-britanique (IHFB);920024338;OPS - Œuvre du Perpetuel Secours - institut hospitalier franco-britanique (IHFB);;;;;OPS - Œuvre du Perpetuel Secours - institut hospitalier franco-britanique (IHFB);;4 RUE KLEBER;92;92800;PUTEAUX;Aide soignant (AS);;56033102T;4;1 an;85.0;48.879917, 2.235783
sanitaire;Versailles;SGM - Institut petite enfance;920017589;SGM - Institut petite enfance;;;;;SGM - Institut petite enfance;;13 QUAI GALLIENI;92;92150;SURESNES;Auxiliaire de puériculture (AP);;56033103T;4;1 an;66.0;48.868838, 2.229771
sanitaire;Créteil;Université Paris-Est Créteil Val-de-Marne (UPEC) - ESM;940802465;Université Paris-Est Créteil Val-de-Marne (UPEC) - ESM;;;;;Université Paris-Est Créteil Val-de-Marne (UPEC) - ESM;;80 AVENUE DU GENERAL DE GAULLE;94;94000;CRETEIL;Ergothérapie (ERGO);;26033102T;6;3 ans;80.0;48.796223, 2.448015
